ID	title	region	serial
LA-H-AX5RA-EUR	Street Power Football	EUR	LA-H-AX5RA-EUR
LA-H-AX79A-EUR	Taxi Chaos	EUR	LA-H-AX79A-EUR
LA-H-AX79A-USA	Taxi Chaos	USA	LA-H-AX79A-USA
LA-H-AX7LB-USA	Disgaea 6: Defiance of Destiny	USA	LA-H-AX7LB-USA
LA-H-AX7QA-EUR	Pokémon Brilliant Diamond	EUR	LA-H-AX7QA-EUR
LA-H-AX7QA-USA	Pokémon Brilliant Diamond	USA	LA-H-AX7QA-USA
LA-H-AX7RA-EUR	Pokémon Shining Pearl	EUR	LA-H-AX7RA-EUR
LA-H-AX7RA-USA	Pokémon Shining Pearl	USA	LA-H-AX7RA-USA
LA-H-AX8QA-EUR	Slide Stars	EUR	LA-H-AX8QA-EUR
LA-H-AX9KA-USA	Ancestors Legacy	USA	LA-H-AX9KA-USA
LA-H-AX9YA-USA	Agatha Christie: The ABC Murders	USA	LA-H-AX9YA-USA
LA-H-AXAPA-EUR	1971 PROJECT HELIOS	EUR	LA-H-AXAPA-EUR
LA-H-AXAYB-EUR	Rabbids: Party of Legends	EUR	LA-H-AXAYB-EUR
LA-H-AXAYB-USA	Rabbids: Party of Legends	USA	LA-H-AXAYB-USA
LA-H-AXB3A-EUR	Plants vs. Zombies: Battle for Neighborville	EUR	LA-H-AXB3A-EUR
LA-H-AXB3A-USA	Plants vs. Zombies: Battle for Neighborville	USA	LA-H-AXB3A-USA
LA-H-AXB5A-USA	Harvest Moon: One World	USA	LA-H-AXB5A-USA
LA-H-AXB7A-EUR	Bayonetta 3	EUR	LA-H-AXB7A-EUR
LA-H-AXB7A-JPN	Bayonetta 3	JPN	LA-H-AXB7A-JPN
LA-H-AXB7A-USA	Bayonetta 3	USA	LA-H-AXB7A-USA
LA-H-AXB8A-EUR	Bayonetta Origins : Cereza and the Lost Demon	EUR	LA-H-AXB8A-EUR
LA-H-AXB8A-JPN	Bayonetta Origins : Cereza and the Lost Demon	JPN	LA-H-AXB8A-JPN
LA-H-AXB8A-USA	Bayonetta Origins : Cereza and the Lost Demon	USA	LA-H-AXB8A-USA
LA-H-AXBYA-EUR	Sniper Elite 4	EUR	LA-H-AXBYA-EUR
LA-H-AXBYA-USA	Sniper Elite 4	USA	LA-H-AXBYA-USA
LA-H-AXC9A-EUR	Construction Machines Simulator	EUR	LA-H-AXC9A-EUR
LA-H-AXCGA-EUR	No Straight Roads	EUR	LA-H-AXCGA-EUR
LA-H-AXCJA-EUR	Dreamworks Trollhunters Defenders of Arcadia	EUR	LA-H-AXCJA-EUR
LA-H-AXD2A-EUR	Road to Guangdong	EUR	LA-H-AXD2A-EUR
LA-H-AXD4A-USA	Cobra Kai: The Karate Kid Saga Continues	USA	LA-H-AXD4A-USA
LA-H-AXDKA-USA	Hypnospace Outlaw	USA	LA-H-AXDKA-USA
LA-H-AXDMA-EUR	Yes, Your Grace	EUR	LA-H-AXDMA-EUR
LA-H-AXE3A-USA	Blue Fire	USA	LA-H-AXE3A-USA
LA-H-AXEAA-JPN	Hyrule Warriors: Age of Calamity	JPN	LA-H-AXEAA-JPN
LA-H-AXEAB-EUR	Hyrule Warriors: Age of Calamity	EUR	LA-H-AXEAB-EUR
LA-H-AXEAB-USA	Hyrule Warriors: Age of Calamity	USA	LA-H-AXEAB-USA
LA-H-AXEDA-JPN	Forward to the Sky	JPN	LA-H-AXEDA-JPN
LA-H-AXEFA-USA	Neon Abyss	USA	LA-H-AXEFA-USA
LA-H-AXEGA-USA	Going Under	USA	LA-H-AXEGA-USA
LA-H-AXF7A-EUR	Spirit of the North	EUR	LA-H-AXF7A-EUR
LA-H-AXF7A-USA	Spirit of the North	USA	LA-H-AXF7A-USA
LA-H-AXFMA-EUR	Kingdom Majestic / (includes Kingdom: New Lands and Kingdom Two Crowns)	EUR	LA-H-AXFMA-EUR
LA-H-AXFMA-USA	Kingdom Majestic / (includes Kingdom: New Lands and Kingdom Two Crowns)	USA	LA-H-AXFMA-USA
LA-H-AXFNA-ASI	Ancestors Legacy	ASI	LA-H-AXFNA-ASI
LA-H-AXFNA-EUR	Ancestors Legacy	EUR	LA-H-AXFNA-EUR
LA-H-AXFNA-JPN	Ancestors Legacy	JPN	LA-H-AXFNA-JPN
LA-H-AXFWA-EUR	Cloudpunk	EUR	LA-H-AXFWA-EUR
LA-H-AXFWA-USA	Cloudpunk	USA	LA-H-AXFWA-USA
LA-H-AXGNA-JPN	Mr. Driller: Drill Land	JPN	LA-H-AXGNA-JPN
LA-H-AXGWA-EUR	The Persistence	EUR	LA-H-AXGWA-EUR
LA-H-AXHHB-USA	Mad Rat Dead	USA	LA-H-AXHHB-USA
LA-H-AXHKA-EUR	Ghost of a Tale	EUR	LA-H-AXHKA-EUR
LA-H-AXJTA-EUR	Tracks: Toybox Edition	EUR	LA-H-AXJTA-EUR
LA-H-AXJWA-EUR	Cat Quest + Cat Quest II: Pawsome Pack	EUR	LA-H-AXJWA-EUR
LA-H-AXJWA-USA	Cat Quest + Cat Quest II: Pawsome Pack	USA	LA-H-AXJWA-USA
LA-H-AXKEB-USA	Poison Control: Contamined Edition	USA	LA-H-AXKEB-USA
LA-H-AXKFA-USA	Eldest Souls	USA	LA-H-AXKFA-USA
LA-H-AXKJA-EUR	Dicey Dungeons	EUR	LA-H-AXKJA-EUR
LA-H-AXKMA-USA	The Jackbox Party Pack 7	USA	LA-H-AXKMA-USA
LA-H-AXLNA-USA	Panzer Paladin	USA	LA-H-AXLNA-USA
LA-H-AXLPA-USA	Shmup Collection	USA	LA-H-AXLPA-USA
LA-H-AXMCA-USA	PGA Tour 2K21	USA	LA-H-AXMCA-USA
LA-H-AXMDA-USA	The House of Fata Morgana	USA	LA-H-AXMDA-USA
LA-H-AXN7A-EUR	The Legend of Zelda: Tears of the Kingdom	EUR	LA-H-AXN7A-EUR
LA-H-AXN7A-USA	The Legend of Zelda: Tears of the Kingdom	USA	LA-H-AXN7A-USA
LA-H-AXNFA-EUR	Project Warlock	EUR	LA-H-AXNFA-EUR
LA-H-AXNNA-USA	The Last Kids on Earth and the Staff of Doom!	USA	LA-H-AXNNA-USA
LA-H-AXNQA-EUR	Superliminal	EUR	LA-H-AXNQA-EUR
LA-H-AXNRA-EUR	Root Double -Before Crime * After Days- Xtend Edition	EUR	LA-H-AXNRA-EUR
LA-H-AXNYA-EUR	Commandos 2: HD Remaster	EUR	LA-H-AXNYA-EUR
LA-H-AXNYA-USA	Commandos 2: HD Remaster	USA	LA-H-AXNYA-USA
LA-H-AXQ3A-EUR	Kholat	EUR	LA-H-AXQ3A-EUR
LA-H-AXQ6A-EUR	Sonic Colors: Ultimate	EUR	LA-H-AXQ6A-EUR
LA-H-AXQ6A-USA	Sonic Colors: Ultimate	USA	LA-H-AXQ6A-USA
LA-H-AXQ8B-EUR	Giraffe and Annika	EUR	LA-H-AXQ8B-EUR
LA-H-AXQ8B-USA	Giraffe and Annika	USA	LA-H-AXQ8B-USA
LA-H-AXQBA-EUR	Inmost	EUR	LA-H-AXQBA-EUR
LA-H-AXQMA-EUR	Skully	EUR	LA-H-AXQMA-EUR
LA-H-AXQMA-USA	Skully	USA	LA-H-AXQMA-USA
LA-H-AXQPA-EUR	The Outer Worlds	EUR	LA-H-AXQPA-EUR
LA-H-AXQSA-USA	Genesis Noir	USA	LA-H-AXQSA-USA
LA-H-AXS3A-USA	Oceanhorn 2: Knights of the Lost Realm	USA	LA-H-AXS3A-USA
LA-H-AXSAC-USA	Mary Skelter Finale	USA	LA-H-AXSAC-USA
LA-H-AXSEB-EUR	Monster Hunter Rise	EUR	LA-H-AXSEB-EUR
LA-H-AXSEB-USA	Monster Hunter Rise	USA	LA-H-AXSEB-USA
LA-H-AXSRA-USA	Crash Bandicoot 4: It's About Time	USA	LA-H-AXSRA-USA
LA-H-AXSWE-EUR	Azur Lane: Crosswave	EUR	LA-H-AXSWE-EUR
LA-H-AXT3A-USA	Five Nights at Freddy's: Help Wanted	USA	LA-H-AXT3A-USA
LA-H-AXTAA-EUR	Holy Potatoes! Compendium	EUR	LA-H-AXTAA-EUR
LA-H-AXTAB-USA	Holy Potatoes! Compendium	USA	LA-H-AXTAB-USA
LA-H-AXTEA-USA	Piofiore: Fated Memories	USA	LA-H-AXTEA-USA
LA-H-AXTEB-EUR	Piofiore: Fated Memories	EUR	LA-H-AXTEB-EUR
LA-H-AXTJA-USA	9th Dawn III: Shadow of Erthil	USA	LA-H-AXTJA-USA
LA-H-AXTPB-EUR	Samurai Warriors 5	EUR	LA-H-AXTPB-EUR
LA-H-AXTPB-USA	Samurai Warriors 5	USA	LA-H-AXTPB-USA
LA-H-AXU5A-EUR	Overcooked! Special Edition	EUR	LA-H-AXU5A-EUR
LA-H-AXU5A-USA	Overcooked! All You Can Eat	USA	LA-H-AXU5A-USA
LA-H-AXU6A-EUR	Battle Axe	EUR	LA-H-AXU6A-EUR
LA-H-AXU6A-USA	Battle Axe	USA	LA-H-AXU6A-USA
LA-H-AXUBA-JPN	COGEN: Sword of Rewind	JPN	LA-H-AXUBA-JPN
LA-H-AXUBA-USA	COGEN: Sword of Rewind	USA	LA-H-AXUBA-USA
LA-H-AXUGB-JPN	Blair Witch	JPN	LA-H-AXUGB-JPN
LA-H-AXUPA-EUR	Aokana: Four Rhythms Across the Blue	EUR	LA-H-AXUPA-EUR
LA-H-AXUPA-USA	Aokana: Four Rhythms Across the Blue	USA	LA-H-AXUPA-USA
LA-H-AXV7B-USA	Puyo Puyo Tetris 2	USA	LA-H-AXV7B-USA
LA-H-AXV8A-JPN	Dungeon & Gravestone	JPN	LA-H-AXV8A-JPN
LA-H-AXVTA-EUR	Iron Wings	EUR	LA-H-AXVTA-EUR
LA-H-AXVXA-EUR	Need for Speed: Hot Pursuit Remastered	EUR	LA-H-AXVXA-EUR
LA-H-AXVXA-USA	Need for Speed: Hot Pursuit Remastered	USA	LA-H-AXVXA-USA
LA-H-AXWJA-USA	The Dungeon of Naheulbeuk: The Amulet of Chaos	USA	LA-H-AXWJA-USA
LA-H-AXWWC-ASI	ScourgeBringer	ASI	LA-H-AXWWC-ASI
LA-H-AXWZA-EUR	Life Is Strange: Arcadia Bay Collection	EUR	LA-H-AXWZA-EUR
LA-H-AXX2A-JPN	Deathsmiles I & II	JPN	LA-H-AXX2A-JPN
LA-H-AXX2D-EUR	Deathsmiles I & II	EUR	LA-H-AXX2D-EUR
LA-H-AXX2E-USA	Deathsmiles I & II	USA	LA-H-AXX2E-USA
LA-H-AXX7A-USA	BioShock: The Collection	USA	LA-H-AXX7A-USA
LA-H-AXXUB-USA	Zengeon	USA	LA-H-AXXUB-USA
LA-H-AXXYA-USA	Lair of the Clockwork God	USA	LA-H-AXXYA-USA
LA-H-AXY8A-USA	Dragon Ball: The Breakers	USA	LA-H-AXY8A-USA
LA-H-AXYXA-EUR	Captain Sabertooth and the Magic Diamond	EUR	LA-H-AXYXA-EUR
LA-H-AXYYA-EUR	Unrailed!	EUR	LA-H-AXYYA-EUR
LA-H-AXZLA-USA	Nexomon: Extinction	USA	LA-H-AXZLA-USA
LA-H-AXZQA-JPN	Unreal Life	JPN	LA-H-AXZQA-JPN
LA-H-AXZSA-USA	Bladed Fury	USA	LA-H-AXZSA-USA
LA-H-AXZYA-EUR	Escape Game Fort Boyard	EUR	LA-H-AXZYA-EUR
LA-H-AY2BA-EUR	Dying Light: Platinum Edition	EUR	LA-H-AY2BA-EUR
LA-H-AY2BA-USA	Dying Light: Platinum Edition	USA	LA-H-AY2BA-USA
LA-H-AY2BD-JPN	Dying Light: Platinum Edition	JPN	LA-H-AY2BD-JPN
LA-H-AY2LA-USA	Agatha Christie: Hercule Poirot: The First Cases	USA	LA-H-AY2LA-USA
LA-H-AY3PA-EUR	Nongunz: Doppelgänger Edition	EUR	LA-H-AY3PA-EUR
LA-H-AY3TA-USA	Akiba's Trip: Hellbound & Debriefed	USA	LA-H-AY3TA-USA
LA-H-AY4HA-EUR	Gryphon Knight Epic: Definitive Edition	EUR	LA-H-AY4HA-EUR
LA-H-AY57A-EUR	Wallachia: Reign of Dracula	EUR	LA-H-AY57A-EUR
LA-H-AY57A-USA	Wallachia: Reign of Dracula	USA	LA-H-AY57A-USA
LA-H-AY5HA-EUR	Astérix & Obélix: Slap Them All!	EUR	LA-H-AY5HA-EUR
LA-H-AY62A-USA	Grindstone	USA	LA-H-AY62A-USA
LA-H-AY64B-USA	JoJo's Bizarre Adventure: All-Star Battle R	USA	LA-H-AY64B-USA
LA-H-AY6WA-EUR	Saviors of Sapphire Wings & Stranger of Sword City Revisited	EUR	LA-H-AY6WA-EUR
LA-H-AY6WA-USA	Saviors of Sapphire Wings & Stranger of Sword City Revisited	USA	LA-H-AY6WA-USA
LA-H-AY7ZA-USA	Citizens Unite!: Earth x Space	USA	LA-H-AY7ZA-USA
LA-H-AY86A-USA	Pigeon Dev Games Collection	USA	LA-H-AY86A-USA
LA-H-AY87A-EUR	Horace	EUR	LA-H-AY87A-EUR
LA-H-AY8DA-USA	Ghostrunner	USA	LA-H-AY8DA-USA
LA-H-AY8DB-CHT	Ghostrunner	CHT	LA-H-AY8DB-CHT
LA-H-AY8DC-JPN	Ghostrunner	JPN	LA-H-AY8DC-JPN
LA-H-AY8KA-EUR	The Witcher 3: Wild Hunt	EUR	LA-H-AY8KA-EUR
LA-H-AY94A-EUR	Effie	EUR	LA-H-AY94A-EUR
LA-H-AY9BA-USA	Card Shark	USA	LA-H-AY9BA-USA
LA-H-AY9QA-USA	Prinny 1•2: Exploded and Reloaded	USA	LA-H-AY9QA-USA
LA-H-AY9RA-EUR	Hades	EUR	LA-H-AY9RA-EUR
LA-H-AY9RA-JPN	Hades	JPN	LA-H-AY9RA-JPN
LA-H-AY9RA-USA	Hades	USA	LA-H-AY9RA-USA
LA-H-AYASB-EUR	Atelier Ryza 2: Lost Legends & the Secret Fairy	EUR	LA-H-AYASB-EUR
LA-H-AYASB-USA	Atelier Ryza 2: Lost Legends & the Secret Fairy	USA	LA-H-AYASB-USA
LA-H-AYC4A-JPN	Food Girls	JPN	LA-H-AYC4A-JPN
LA-H-AYCXA-USA	Supraland	USA	LA-H-AYCXA-USA
LA-H-AYE8A-EUR	Tennis World Tour 2	EUR	LA-H-AYE8A-EUR
LA-H-AYEVC-USA	Piofiore: Episodio 1926	USA	LA-H-AYEVC-USA
LA-H-AYF3B-USA	Rune Factory 5	USA	LA-H-AYF3B-USA
LA-H-AYF3H-USA	Rune Factory 5 (Earthmate Edition)	USA	LA-H-AYF3H-USA
LA-H-AYF6A-USA	Linn: Path of Orchards	USA	LA-H-AYF6A-USA
LA-H-AYFNA-USA	Fire Emblem Engage	USA	LA-H-AYFNA-USA
LA-H-AYFYA-USA	Iris.Fall	USA	LA-H-AYFYA-USA
LA-H-AYGHA-EUR	SteamWorld Dig: A Fistful of Dirt	EUR	LA-H-AYGHA-EUR
LA-H-AYGRA-USA	Angry Video Game Nerd: I & II Deluxe	USA	LA-H-AYGRA-USA
LA-H-AYHLA-EUR	Alex Kidd in Miracle World DX	EUR	LA-H-AYHLA-EUR
LA-H-AYHLA-USA	Alex Kidd in Miracle World DX	USA	LA-H-AYHLA-USA
LA-H-AYJ4A-EUR	Sally Face	EUR	LA-H-AYJ4A-EUR
LA-H-AYJAB-EUR	Sword Art Online : Alicization Lycoris	EUR	LA-H-AYJAB-EUR
LA-H-AYJVA-JPN	Super Robot Wars 30	JPN	LA-H-AYJVA-JPN
LA-H-AYJYA-USA	Spinch	USA	LA-H-AYJYA-USA
LA-H-AYKPA-EUR	PAW Patrol: Mighty Pups Save Adventure Bay!	EUR	LA-H-AYKPA-EUR
LA-H-AYKPA-USA	PAW Patrol: Mighty Pups Save Adventure Bay!	USA	LA-H-AYKPA-USA
LA-H-AYL4A-USA	Shantae: Risky's Revenge	USA	LA-H-AYL4A-USA
LA-H-AYL8A-EUR	Metroid Dread	EUR	LA-H-AYL8A-EUR
LA-H-AYL8A-JPN	Metroid Dread	JPN	LA-H-AYL8A-JPN
LA-H-AYL8A-USA	Metroid Dread	USA	LA-H-AYL8A-USA
LA-H-AYLQC-USA	Mercenaries Blaze: Dawn of the Twin Dragons	USA	LA-H-AYLQC-USA
LA-H-AYMJA-EUR	Morbid: The Seven Acolytes	EUR	LA-H-AYMJA-EUR
LA-H-AYMMB-EUR	Darius Cozmic Relevation	EUR	LA-H-AYMMB-EUR
LA-H-AYN6B-EUR	Super Monkey Ball: Banana Mania	EUR	LA-H-AYN6B-EUR
LA-H-AYN6B-USA	Super Monkey Ball: Banana Mania	USA	LA-H-AYN6B-USA
LA-H-AYP7J-EUR	Chocobo GP	EUR	LA-H-AYP7J-EUR
LA-H-AYQ2A-USA	Absolute Drift: Zen Edition	USA	LA-H-AYQ2A-USA
LA-H-AYQCA-EUR	Ys IX: Monstrum Nox	EUR	LA-H-AYQCA-EUR
LA-H-AYQCA-USA	Ys IX: Monstrum Nox	USA	LA-H-AYQCA-USA
LA-H-AYQHA-USA	Bloodstained: Curse of the Moon 2	USA	LA-H-AYQHA-USA
LA-H-AYQYA-USA	Hidden Objects Collection for Nintendo Switch	USA	LA-H-AYQYA-USA
LA-H-AYRLA-USA	Art of Rally	USA	LA-H-AYRLA-USA
LA-H-AYRMA-EUR	Foreclosed	EUR	LA-H-AYRMA-EUR
LA-H-AYRMA-USA	Foreclosed	USA	LA-H-AYRMA-USA
LA-H-AYRWA-USA	Fallen Legion Revenants	USA	LA-H-AYRWA-USA
LA-H-AYS5A-JPN	Taiko no Tatsujin: Rhythmic Adventure Pack	JPN	LA-H-AYS5A-JPN
LA-H-AYSGC-USA	Maglam Lord	USA	LA-H-AYSGC-USA
LA-H-AYTBA-EUR	Supermarket Shriek	EUR	LA-H-AYTBA-EUR
LA-H-AYTBA-USA	Supermarket Shriek	USA	LA-H-AYTBA-USA
LA-H-AYUMA-EUR	A Short Hike	EUR	LA-H-AYUMA-EUR
LA-H-AYV4A-EUR	Fantasy Friends	EUR	LA-H-AYV4A-EUR
LA-H-AYV8A-USA	Mozart Requiem	USA	LA-H-AYV8A-USA
LA-H-AYVUA-JPN	Aleste Collection	JPN	LA-H-AYVUA-JPN
LA-H-AYWQB-EUR	Evergate	EUR	LA-H-AYWQB-EUR
LA-H-AYYHA-EUR	Here Comes Niko!	EUR	LA-H-AYYHA-EUR
LA-H-AYYKA-EUR	Mundaun	EUR	LA-H-AYYKA-EUR
LA-H-AYZEA-ASI	Chrono Cross: The Radical Dreamers Edition	ASI	LA-H-AYZEA-ASI
LA-H-AYZGB-USA	Neo Geo Pocket Color Selection Vol. 1	USA	LA-H-AYZGB-USA
LA-H-AYZNA-USA	Monster Harvest	USA	LA-H-AYZNA-USA
LA-H-AYZRA-USA	Robotics;Notes Double Pack	USA	LA-H-AYZRA-USA
LA-H-AZ32B-USA	Blue Reflection: Second Light	USA	LA-H-AZ32B-USA
LA-H-AZ37A-EUR	Astérix & Obélix XXL Collection	EUR	LA-H-AZ37A-EUR
LA-H-AZ3EA-JPN	Remothered Tormented Fathers & Broken Porcelain Double Pack	JPN	LA-H-AZ3EA-JPN
LA-H-AZ3HA-EUR	Xenoblade Chronicles 3	EUR	LA-H-AZ3HA-EUR
LA-H-AZ3HA-USA	Xenoblade Chronicles 3	USA	LA-H-AZ3HA-USA
LA-H-AZ3RB-USA	Cathedral	USA	LA-H-AZ3RB-USA
LA-H-AZ4EA-USA	Double Dragon Neon	USA	LA-H-AZ4EA-USA
LA-H-AZ4GA-EUR	Kingdoms of Amalur: Re-Reckoning	EUR	LA-H-AZ4GA-EUR
LA-H-AZ4RA-USA	Mutazione	USA	LA-H-AZ4RA-USA
LA-H-AZ5CA-EUR	Littlewood	EUR	LA-H-AZ5CA-EUR
LA-H-AZ63C-EUR	Liberated: Enhanced Edition	EUR	LA-H-AZ63C-EUR
LA-H-AZ7NZ-JPN	Grisaia Phantom Trigger 01: 05	JPN	LA-H-AZ7NZ-JPN
LA-H-AZ82A-EUR	Mario Party Superstars	EUR	LA-H-AZ82A-EUR
LA-H-AZ82A-USA	Mario Party Superstars	USA	LA-H-AZ82A-USA
LA-H-AZ89A-EUR	The Legend Of Zelda Skyward Sword HD	EUR	LA-H-AZ89A-EUR
LA-H-AZ89A-USA	The Legend Of Zelda Skyward Sword HD	USA	LA-H-AZ89A-USA
LA-H-AZ8CA-EUR	Embr	EUR	LA-H-AZ8CA-EUR
LA-H-AZ8CA-USA	Embr	USA	LA-H-AZ8CA-USA
LA-H-AZ8JA-USA	New Tales from the Borderlands	USA	LA-H-AZ8JA-USA
LA-H-AZ8MA-USA	Mighty Goose	USA	LA-H-AZ8MA-USA
LA-H-AZ8NA-USA	Blacksmith of the Sand Kingdom	USA	LA-H-AZ8NA-USA
LA-H-AZ8RA-EUR	Surviving the Aftermath	EUR	LA-H-AZ8RA-EUR
LA-H-AZ8RA-USA	Surviving the Aftermath	USA	LA-H-AZ8RA-USA
LA-H-AZAVA-USA	Carto	USA	LA-H-AZAVA-USA
LA-H-AZBQB-EUR	Abarenbo Tengu & Zombie Nation	EUR	LA-H-AZBQB-EUR
LA-H-AZBZA-EUR	Turnip Boy Commits Tax Evasion	EUR	LA-H-AZBZA-EUR
LA-H-AZBZA-USA	Turnip Boy Commits Tax Evasion	USA	LA-H-AZBZA-USA
LA-H-AZC2A-JPN	Bokura no School Battle + Sport Set	JPN	LA-H-AZC2A-JPN
LA-H-AZCJA-EUR	Life is Strange: True Colors	EUR	LA-H-AZCJA-EUR
LA-H-AZCJM-JPN	Life is Strange: True Colors	JPN	LA-H-AZCJM-JPN
LA-H-AZDUB-CHT	Alpaca Ball All Stars	CHT	LA-H-AZDUB-CHT
LA-H-AZELA-ASI	Distraint Collection	ASI	LA-H-AZELA-ASI
LA-H-AZFQA-EUR	Sea of Solitude: The Director's Cut	EUR	LA-H-AZFQA-EUR
LA-H-AZFXA-EUR	Crown Trick	EUR	LA-H-AZFXA-EUR
LA-H-AZGMA-JPN	Abyss of the Sacrifice	JPN	LA-H-AZGMA-JPN
LA-H-AZHCA-USA	Space Invaders Forever	USA	LA-H-AZHCA-USA
LA-H-AZJ4A-USA	Minecraft Legends Deluxe Edition	USA	LA-H-AZJ4A-USA
LA-H-AZJ5B-USA	Zombies Ate My Neighbors & Ghoul Patrol	USA	LA-H-AZJ5B-USA
LA-H-AZJNA-EUR	KeyWe	EUR	LA-H-AZJNA-EUR
LA-H-AZJNA-USA	KeyWe	USA	LA-H-AZJNA-USA
LA-H-AZJVB-USA	Paradigm Paradox	USA	LA-H-AZJVB-USA
LA-H-AZJYA-EUR	Suicide Guy Collection	EUR	LA-H-AZJYA-EUR
LA-H-AZLLA-JPN	Märchen Forest	JPN	LA-H-AZLLA-JPN
LA-H-AZLSA-EUR	Big Brain Academy: Brain vs. Brain	EUR	LA-H-AZLSA-EUR
LA-H-AZLSA-JPN	Big Brain Academy: Brain vs. Brain	JPN	LA-H-AZLSA-JPN
LA-H-AZLSA-USA	Big Brain Academy: Brain vs. Brain	USA	LA-H-AZLSA-USA
LA-H-AZM3A-EUR	Temtem	EUR	LA-H-AZM3A-EUR
LA-H-AZMLA-EUR	The Procession to Calvary	EUR	LA-H-AZMLA-EUR
LA-H-AZMQB-EUR	Perky Little Things	EUR	LA-H-AZMQB-EUR
LA-H-AZMYA-USA	Later Alligator	USA	LA-H-AZMYA-USA
LA-H-AZN3B-EUR	Dynasty Warriors 9 Empires	EUR	LA-H-AZN3B-EUR
LA-H-AZN3B-USA	Dynasty Warriors 9 Empires	USA	LA-H-AZN3B-USA
LA-H-AZN8D-USA	WitchSpring3 Re:Fine	USA	LA-H-AZN8D-USA
LA-H-AZNBA-EUR	Lumote: The Mastermote Chronicles	EUR	LA-H-AZNBA-EUR
LA-H-AZNMA-USA	Disc Room	USA	LA-H-AZNMA-USA
LA-H-AZNQA-USA	Gang Beasts	USA	LA-H-AZNQA-USA
LA-H-AZP4A-EUR	Strange Brigade	EUR	LA-H-AZP4A-EUR
LA-H-AZPKA-EUR	Wreckfest	EUR	LA-H-AZPKA-EUR
LA-H-AZPKA-USA	Wreckfest	USA	LA-H-AZPKA-USA
LA-H-AZPQA-USA	Quake Remastered	USA	LA-H-AZPQA-USA
LA-H-AZQDA-JPN	Ender Lilies: Quietus of the Knights	JPN	LA-H-AZQDA-JPN
LA-H-AZQDA-USA	Ender Lilies: Quietus of the Knights	USA	LA-H-AZQDA-USA
LA-H-AZQLA-USA	Balan Wonderworld	USA	LA-H-AZQLA-USA
LA-H-AZQQA-USA	Greak: Memories of Azur	USA	LA-H-AZQQA-USA
LA-H-AZRLA-JPN	Wing of Darkness	JPN	LA-H-AZRLA-JPN
LA-H-AZRMA-USA	Advance Wars 1+2: Reboot Camp	USA	LA-H-AZRMA-USA
LA-H-AZRNA-EUR	Guns, Gore & Cannoli 1+2	EUR	LA-H-AZRNA-EUR
LA-H-AZRUA-USA	Undermine	USA	LA-H-AZRUA-USA
LA-H-AZRXA-EUR	Rising Hell	EUR	LA-H-AZRXA-EUR
LA-H-AZSAA-USA	Override 2: Super Mech League	USA	LA-H-AZSAA-USA
LA-H-AZT4A-USA	DARQ: Complete Edition	USA	LA-H-AZT4A-USA
LA-H-AZT5A-USA	Sonic Mania / Team Sonic Racing Double Pack	USA	LA-H-AZT5A-USA
LA-H-AZT6A-USA	Sonic Forces / Super Monkey Ball: Banana Blitz HD / Double Pack	USA	LA-H-AZT6A-USA
LA-H-AZT9B-USA	The Caligula Effect 2	USA	LA-H-AZT9B-USA
LA-H-AZTMB-EUR	Big Rumble Boxing: Creed Champions	EUR	LA-H-AZTMB-EUR
LA-H-AZTMB-USA	Big Rumble Boxing: Creed Champions	USA	LA-H-AZTMB-USA
LA-H-AZTQA-USA	Cthulhu Saves Christmas	USA	LA-H-AZTQA-USA
LA-H-AZTYA-USA	Two Point Campus	USA	LA-H-AZTYA-USA
LA-H-AZUNA-EUR	Waifu Uncovered	EUR	LA-H-AZUNA-EUR
LA-H-AZV2A-USA	Turrican Flashback	USA	LA-H-AZV2A-USA
LA-H-AZV3A-EUR	Turrican Anthology Vol. 2	EUR	LA-H-AZV3A-EUR
LA-H-AZV4A-EUR	Turrican Anthology Vol. 1	EUR	LA-H-AZV4A-EUR
LA-H-AZV8A-JPN	Legend of Mana Remastered	JPN	LA-H-AZV8A-JPN
LA-H-AZVXA-JPN	The friends of Ringo Ishikawa & Arrest of a Stone Buddha	JPN	LA-H-AZVXA-JPN
LA-H-AZW2A-USA	Lost Words: Beyond the Page	USA	LA-H-AZW2A-USA
LA-H-AZWVC-USA	Raiden IV × MIKADO Remix	USA	LA-H-AZWVC-USA
LA-H-AZWVD-EUR	Raiden IV × MIKADO Remix	EUR	LA-H-AZWVD-EUR
LA-H-AZWYA-USA	Shantae	USA	LA-H-AZWYA-USA
LA-H-AZX3A-EUR	Tanuki Justice	EUR	LA-H-AZX3A-EUR
LA-H-AZX3A-USA	Tanuki Justice	USA	LA-H-AZX3A-USA
LA-H-AZX5A-EUR	Unto the End	EUR	LA-H-AZX5A-EUR
LA-H-AZXKA-USA	JoJo Siwa Wroldwide Party	USA	LA-H-AZXKA-USA
LA-H-AZXLA-EUR	The Addams Family: Mansion Mayhem	EUR	LA-H-AZXLA-EUR
LA-H-AZXLA-USA	The Addams Family: Mansion Mayhem	USA	LA-H-AZXLA-USA
LA-H-AZY2C-USA	Death end re;Quest	USA	LA-H-AZY2C-USA
LA-H-AZY8B-JPN	Deiland: Pocket Planet Edition	JPN	LA-H-AZY8B-JPN
LA-H-BA2TA-JPN	Batsugun Saturn Tribute Boosted	JPN	LA-H-BA2TA-JPN
LA-H-BA42A-USA	Shadowrun Trilogy	USA	LA-H-BA42A-USA
